Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
7/8/2024 12:46:32 PM	2.66	20.81	0.00	0.00	0.00	0.00	0.00	1.26	23.47	70.92	0.03	28.03	1411	20809	0	0	0	0	0	0	22220	129.35	17.80	14.05	80.57	41.90	75.54	22.86	1.00	25.06	25.52
7/8/2024 12:46:34 PM	1.29	21.43	0.00	0.00	0.00	0.00	0.00	1.52	22.72	71.69	0.05	28.15	683	21428	0	0	0	0	0	0	22111	130.77	18.06	14.80	82.92	42.84	75.34	20.30	1.00	25.09	25.52
7/8/2024 12:46:37 PM	2.30	21.38	0.00	0.00	0.00	0.00	0.00	1.28	23.68	71.41	0.07	28.18	1221	21381	0	0	0	0	0	0	22602	130.25	18.15	14.45	82.68	41.87	76.79	21.98	1.01	25.12	25.60
7/8/2024 12:46:40 PM	1.93	22.66	0.00	0.00	0.00	0.00	0.00	1.60	24.59	72.14	0.16	27.99	1022	22662	0	0	0	0	0	0	23683	131.58	19.13	14.14	87.56	46.55	80.82	23.29	1.02	25.19	25.57
7/8/2024 12:46:43 PM	1.18	22.47	0.00	0.00	0.00	0.00	0.00	1.76	23.65	72.49	0.19	27.94	626	22474	0	0	0	0	0	0	23099	132.23	18.88	15.77	85.49	46.71	80.24	21.89	1.02	25.21	25.60
7/8/2024 12:46:46 PM	2.33	23.18	0.00	0.00	0.00	0.00	0.00	1.45	25.51	71.77	0.20	27.76	1234	23178	0	0	0	0	0	0	24412	130.91	20.53	16.74	88.90	45.60	83.02	23.68	1.02	25.23	25.61
7/8/2024 12:46:48 PM	2.33	24.64	0.00	0.00	0.00	0.00	0.00	1.75	26.97	71.50	0.22	27.60	1236	24641	0	0	0	0	0	0	25878	130.42	22.52	15.65	94.42	50.97	88.37	26.13	1.02	25.26	25.65
7/8/2024 12:46:51 PM	3.20	24.35	0.17	0.00	0.00	0.00	0.00	1.58	27.72	71.60	0.24	27.44	1697	24347	76	0	0	0	0	0	26120	130.60	23.03	16.70	93.18	50.75	88.94	28.43	1.02	25.33	25.71
7/8/2024 12:46:54 PM	3.13	24.60	0.29	0.00	0.00	0.00	0.00	1.67	28.03	72.12	0.28	27.12	1661	24601	132	0	0	0	0	0	26394	131.56	23.54	18.39	94.79	52.36	89.02	29.38	1.03	25.35	25.68
7/8/2024 12:46:57 PM	4.76	29.03	0.23	0.00	0.00	0.00	0.00	1.78	34.02	72.57	0.32	26.87	2521	29027	105	0	0	0	0	0	31654	132.37	27.77	19.86	112.03	61.31	105.62	36.41	1.03	25.39	25.71
7/8/2024 12:47:00 PM	5.27	29.17	0.18	0.00	0.00	0.00	0.00	1.75	34.61	73.74	0.32	26.79	2793	29166	80	0	0	0	0	0	32039	134.50	28.03	20.16	113.75	62.06	105.46	37.66	1.03	25.42	25.66
7/8/2024 12:47:02 PM	3.71	29.45	1.27	0.00	0.00	0.00	0.00	1.87	34.43	73.67	0.34	26.76	1966	29454	570	0	0	0	0	0	31990	134.38	30.01	20.35	114.85	62.95	106.04	37.76	1.03	25.45	25.73
7/8/2024 12:47:05 PM	2.37	30.58	1.70	0.00	0.00	0.00	0.00	2.14	34.66	74.83	0.40	26.76	1257	30585	767	0	0	0	0	0	32608	136.48	31.52	21.01	117.54	65.64	110.27	37.35	1.04	25.50	25.81
7/8/2024 12:47:08 PM	3.90	31.99	1.58	0.00	0.00	0.00	0.00	2.01	37.47	74.17	0.45	26.65	2067	31989	711	0	0	0	0	0	34767	135.29	32.81	22.28	124.21	68.30	115.44	41.32	1.04	25.51	25.77
7/8/2024 12:47:11 PM	4.68	31.98	1.62	0.00	0.00	0.00	0.00	1.85	38.28	74.70	0.46	26.65	2478	31984	727	0	0	0	0	0	35189	136.26	32.96	22.27	124.71	67.96	116.10	42.88	1.05	25.54	25.76
7/8/2024 12:47:13 PM	3.15	31.79	1.98	0.00	0.00	0.00	0.00	2.19	36.92	74.56	0.50	26.66	1668	31793	892	0	0	0	0	0	34353	136.00	33.57	21.62	123.36	69.81	114.76	41.62	1.05	25.59	25.85
