DateTime,Depth_m,Temp_C,Chla_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,pH,ORP_mV,PAR,Salinity,DescRate_ms ,Flag
2024-07-08T12:36:19Z,0.537,27.0308,10.5421,24.6623,44.766512,43.148,9.5321,118.906,9.743,65.8914,124.86,2.1940151023927608,0.125,0
2024-07-08T12:36:19Z,0.567,26.9904,8.8104,24.5541,44.723286,43.133,9.5431,118.5,9.751,65.7809,108.59,2.1950617542347093,0.126,0
2024-07-08T12:36:19Z,0.598,26.9489,7.8417,24.4662,44.632537,43.066,9.5414,118.144,9.757,66.0731,94.359,2.193347849199925,0.124,0
2024-07-08T12:36:19Z,0.631,26.9055,7.7105,24.3848,44.49443,42.949,9.5236,117.854,9.761,66.6712,82.154,2.189011910214263,0.119,0
2024-07-08T12:36:19Z,0.664,26.867,7.3481,23.8777,44.4499,42.92,9.4961,117.605,9.765,67.1621,72.628,2.189210033043027,0.114,0
2024-07-08T12:36:19Z,0.694,26.8344,6.7065,22.9802,44.221055,42.714,9.4675,117.375,9.767,67.448,65.124,2.179545295788411,0.109,0
2024-07-08T12:36:19Z,0.72,26.8082,6.3538,22.4495,43.695145,42.22,9.4425,117.08,9.765,67.633,58.522,2.1539761981437686,0.104,0
2024-07-08T12:36:19Z,0.743,26.7933,6.3132,22.3112,43.359509,41.919,9.424,116.607,9.763,67.5062,53.461,2.138346360484187,0.102,0
2024-07-08T12:36:19Z,0.763,26.7759,6.3148,22.1957,43.146153,41.745,9.4061,115.814,9.762,67.1191,48.697,2.1297039672720435,0.105,0
2024-07-08T12:36:19Z,0.786,26.7554,6.4814,21.4979,42.702204,41.352,9.3936,114.341,9.763,67.0821,43.024,2.10933763073688,0.112,0
2024-07-08T12:36:19Z,0.816,26.7447,6.8051,20.1937,42.307709,41.022,9.3772,111.977,9.764,67.576,38.052,2.0919474341673627,0.122,0
2024-07-08T12:36:19Z,0.851,26.7171,6.9819,19.4071,42.184475,40.976,9.3427,108.892,9.764,68.0136,34.29,2.090670539865037,0.131,0
2024-07-08T12:36:19Z,0.888,26.671,6.9791,19.0924,42.164125,41.037,9.3017,104.673,9.765,68.0721,30.841,2.096004921659347,0.136,0
2024-07-08T12:36:19Z,0.929,26.632,6.797,17.7557,42.18846,41.126,9.2006,97.936,9.767,68.1103,27.693,2.1025543218761316,0.135,0
2024-07-08T12:36:19Z,0.969,26.5744,6.4611,15.5082,42.224727,41.201,9.0065,88.449,9.769,68.2182,25.337,2.1091812374286976,0.128,0
2024-07-08T12:36:19Z,1.002,26.4734,6.2808,14.3253,42.221757,41.215,8.7753,78.291,9.771,68.0859,23.804,2.1144414464768113,0.118,0
2024-07-08T12:36:19Z,1.027,26.358,6.2482,14.1806,42.215988,41.206,8.515,69.731,9.772,67.8012,22.542,2.1191116671600887,0.106,0
2024-07-08T12:36:19Z,1.049,26.2731,6.0413,13.7246,42.218451,41.196,8.0094,63.851,9.775,67.7012,21.302,2.1223748808091245,0.094,0
2024-07-08T12:36:19Z,1.071,26.2251,5.6688,12.9438,42.25156,41.216,7.1597,60.851,9.778,67.8231,20.18,2.125628065459996,0.084,0
2024-07-08T12:36:19Z,1.092,26.2061,5.4647,12.5626,42.298979,41.261,6.2721,60.351,9.782,67.8978,19.151,2.12894804454328,0.078,0
2024-07-08T12:36:19Z,1.11,26.214,5.4549,12.6345,42.347514,41.323,5.5561,61.628,9.785,68.0021,18.064,2.131986359787216,0.074,0
2024-07-08T12:36:19Z,1.127,26.2363,5.4587,13.0615,42.394077,41.395,5.0721,63.69,9.785,68.3957,16.971,2.134920097647557,0.071,0
2024-07-08T12:36:19Z,1.144,26.2568,5.4446,13.8311,42.417647,41.447,4.843,65.438,9.781,68.9574,16.025,2.136838380312791,0.071,0
2024-07-08T12:36:19Z,1.161,26.2589,5.4428,14.2884,42.505499,41.552,4.8203,66.014,9.774,69.3736,15.185,2.1424894105029235,0.074,0
2024-07-08T12:36:19Z,1.179,26.2394,5.4615,14.3546,42.631157,41.68,4.9553,65.319,9.764,69.4701,14.461,2.1503837681036098,0.08,0
2024-07-08T12:36:19Z,1.197,26.2035,5.638,14.0513,42.667555,41.721,5.1573,64.021,9.756,69.3496,13.652,2.1542673960775947,0.085,0
2024-07-08T12:36:19Z,1.22,26.1581,5.9607,13.3198,42.628227,41.697,5.3313,62.596,9.751,69.0358,12.412,2.155025155714146,0.087,0
2024-07-08T12:36:19Z,1.249,26.1313,6.1175,12.8197,42.599922,41.673,5.3864,60.742,9.749,68.7733,11.154,2.154932668157805,0.086,0
2024-07-08T12:36:19Z,1.277,26.1352,6.136,12.7185,42.642655,41.692,5.2999,58.177,9.748,69.1007,10.448,2.1557965858435266,0.084,0
2024-07-08T12:36:19Z,1.297,26.1364,6.3429,12.7795,42.700652,41.712,5.1766,55.853,9.748,69.8967,10.132,2.1568391410057295,0.08,0
2024-07-08T12:36:19Z,1.312,26.1069,7.0713,12.9432,42.729984,41.722,5.0786,55.474,9.749,70.3967,9.8982,2.1587390239265796,0.073,0
2024-07-08T12:36:19Z,1.326,26.0884,8.0181,13.0231,42.743459,41.745,4.9511,57.434,9.749,70.4133,9.5907,2.1608506907824276,0.064,0
2024-07-08T12:36:19Z,1.343,26.1267,8.4435,12.9939,42.736619,41.762,4.7119,60.224,9.749,70.3551,9.1347,2.160027605888136,0.055,0
2024-07-08T12:36:19Z,1.362,26.1895,8.3772,13.0348,42.774183,41.815,4.4476,61.939,9.749,70.4682,8.76,2.1600579605647803,0.049,0
2024-07-08T12:36:19Z,1.376,26.218,7.4497,13.6541,42.880268,41.925,4.4005,61.94,9.748,70.7477,8.7822,2.1647824053208082,0.047,0
2024-07-08T12:36:19Z,1.381,26.1963,5.7768,14.7427,42.940265,41.998,4.6171,61.051,9.747,70.8947,9.0075,2.1697822247304326,0.047,0
2024-07-08T12:36:19Z,1.385,26.1539,4.8802,15.3343,42.928341,41.999,4.9127,60.022,9.747,70.8694,8.9207,2.171789171328812,0.047,0
2024-07-08T12:36:19Z,1.396,26.134,4.8232,15.4098,42.926487,41.981,5.074,58.353,9.747,70.9588,8.4565,2.171717536983733,0.049,0
2024-07-08T12:36:19Z,1.415,26.1415,5.0709,15.2801,42.917876,41.937,5.0361,55.541,9.746,71.1153,7.9506,2.1689553267915134,0.052,0
2024-07-08T12:36:19Z,1.433,26.1177,5.5533,15.0306,42.887752,41.878,4.9315,52.715,9.746,71.2132,7.5538,2.166809620493179,0.055,0
2024-07-08T12:36:19Z,1.448,26.0818,5.8282,14.9545,42.879657,41.851,4.8776,51.567,9.746,71.2813,7.1308,2.1669773541601236,0.055,0
2024-07-08T12:36:19Z,1.461,26.1093,5.8973,15.0088,42.883502,41.838,4.7756,52.649,9.747,71.25,6.677,2.164997927489813,0.05,0
2024-07-08T12:36:19Z,1.475,26.1693,6.2225,15.2774,42.870798,41.815,4.4968,55.603,9.749,71.0935,6.3044,2.160981138296741,0.043,0
2024-07-08T12:36:19Z,1.485,26.204,6.7975,15.7424,42.853005,41.798,4.1997,59.849,9.753,71.0239,6.0039,2.1584595097450987,0.037,0
2024-07-08T12:36:19Z,1.493,26.222,7.1164,15.985900000000001,42.858781,41.814,4.0991,64.616,9.757,71.096,5.7853,2.1585128699655445,0.033,0
2024-07-08T12:36:19Z,1.498,26.2454,7.173,16.1035,42.877147,41.849,4.2001,68.921,9.76,71.1056,5.6474,2.159359969781693,0.029,0
2024-07-08T12:36:19Z,1.503,26.2612,7.3314,16.8571,42.88463,41.866,4.4519,71.862,9.762,71.0534,5.5108,2.1595682193702976,0.028,0
2024-07-08T12:36:19Z,1.51,26.2617,7.5749,18.1294,42.885774,41.861,4.815,72.934,9.764,71.0675,5.3588,2.1592714185482667,0.028,0
2024-07-08T12:36:19Z,1.518,26.2448,7.6787,18.7448,42.890981,41.841,5.2323,72.201,9.766,71.1037,5.227,2.1589487868466213,0.029,0
2024-07-08T12:36:19Z,1.526,26.2189,7.6716,18.7299,42.884162,41.803,5.6099,70.46,9.767,71.1474,5.1223,2.158051129133122,0.03,0
2024-07-08T12:36:19Z,1.534,26.2042,7.6799,18.7686,42.866843,41.761,5.8636,68.958,9.768,71.1659,5.0288,2.1564210581625374,0.03,0
2024-07-08T12:36:19Z,1.542,26.2078,7.6964,18.8717,42.872033,41.744,5.9501,68.548,9.768,71.0684,4.9418,2.1553245207525222,0.03,0
2024-07-08T12:36:19Z,1.549,26.2449,7.6963,18.8838,42.883474,41.729,5.864,69.289,9.769,71.0014,4.8523,2.1528090377387454,0.029,0
2024-07-08T12:36:19Z,1.557,26.2927,7.6784,18.8124,42.878277,41.699,5.6753,70.829,9.771,70.9579,4.7422,2.148989429070911,0.027,0
2024-07-08T12:36:19Z,1.564,26.3192,7.6629,18.7934,42.872708,41.677,5.5237,72.773,9.773,70.7146,4.6382,2.1465814021311695,0.025,0
2024-07-08T12:36:19Z,1.571,26.3414,7.592,18.961,42.879637,41.677,5.4927,74.803,9.775,70.4686,4.5727,2.1455732529108986,0.024,0
2024-07-08T12:36:19Z,1.576,26.3773,7.4537,19.2345,42.898587,41.696,5.56,76.563,9.778,70.4789,4.5175,2.14498229520436,0.024,0
2024-07-08T12:36:19Z,1.581,26.4122,7.3633,19.333,42.911417,41.72,5.693,77.654,9.78,70.5815,4.4468,2.144710102405642,0.024,0
2024-07-08T12:36:19Z,1.586,26.432,7.3406,19.264,42.907804,41.737,5.855,77.917,9.781,70.5901,4.3686,2.1447402565742206,0.024,0
2024-07-08T12:36:19Z,1.592,26.4403,7.2957,19.0833,42.918336,41.767,6.0255,77.411,9.782,70.4971,4.2798,2.146000332448442,0.024,0
2024-07-08T12:36:19Z,1.599,26.4405,7.2196,18.8905,42.975259,41.841,6.1834,76.284,9.784,70.4035,4.1718,2.150027564498418,0.025,0
2024-07-08T12:36:19Z,1.606,26.427,7.1864,18.8793,43.088261,41.976,6.2755,74.87,9.786,70.4044,4.0585,2.1580079445341664,0.026,0
2024-07-08T12:36:19Z,1.613,26.3956,7.1681,18.846,43.205575,42.126,6.2962,73.497,9.787,70.4218,3.972,2.1676338050817137,0.027,0
2024-07-08T12:36:19Z,1.619,26.3697,6.9824,18.3508,43.314621,42.27,6.2577,72.17,9.788,70.3561,3.9123,2.1766932198994184,0.027,0
2024-07-08T12:36:19Z,1.625,26.3542,6.6558,17.5723,43.518054,42.493,6.157,70.743,9.79,70.2987,3.8535,2.1896057910904996,0.028,0
2024-07-08T12:36:19Z,1.633,26.3213,6.4812,17.2208,43.824516,42.807,6.0337,69.195,9.791,70.3298,3.7866,2.2083279038981805,0.028,0
2024-07-08T12:36:19Z,1.641,26.2792,6.4695,17.1756,44.163699,43.177,5.9297,67.63,9.792,70.3878,3.7246,2.230592211984286,0.029,0
2024-07-08T12:36:19Z,1.649,26.2216,6.3485,16.0009,44.445294,43.514,5.8359,66.111,9.792,70.4846,3.6641,2.251835710391806,0.029,0
2024-07-08T12:36:19Z,1.656,26.189,6.1073,13.7778,44.499714,43.624,5.7225,64.301,9.791,70.5541,3.5889,2.259444339790932,0.027,0
2024-07-08T12:36:19Z,1.663,26.1985,5.9762,12.568,44.377277,43.54,5.5952,61.804,9.791,70.2804,3.5168,2.2543686178290105,0.024,0
2024-07-08T12:36:19Z,1.67,26.1489,5.9528,12.4745,44.424811,43.602,5.4654,58.78,9.793,69.9288,3.4517,2.260155783571369,0.02,0
2024-07-08T12:36:19Z,1.676,26.058,5.9253,12.3752,44.88399,44.072,5.3634,55.74,9.795,70.1741,3.4118,2.290464707292008,0.018,0
2024-07-08T12:36:19Z,1.679,25.9881,5.8937,12.1187,45.422241,44.643,5.2444,53.242,9.796,70.4931,3.4311,2.3254640993469997,0.017,0
2024-07-08T12:36:19Z,1.68,25.9447,5.8778,11.9689,45.664039,44.944,5.0337,51.492,9.796,70.3451,3.4472,2.3442952761196203,0.017,0
2024-07-08T12:36:19Z,1.683,25.9378,5.8668,11.9308,46.15702,45.497,4.7755,49.968,9.796,70.4487,3.4066,2.375314921481861,0.019,0
2024-07-08T12:36:19Z,1.689,25.9289,5.8523,11.7942,46.811968,46.209,4.5104,47.905,9.796,70.8861,3.3554,2.4153103419061908,0.022,0
2024-07-08T12:36:19Z,1.695,25.8771,5.9108,11.2063,46.599812,46.071,4.3008,45.109,9.794,70.9878,3.3187,2.410301222944723,0.023,0
2024-07-08T12:36:19Z,1.703,25.7951,6.0326,10.2876,45.877162,45.418,4.1833,41.742,9.794,70.7315,3.2624,2.37815507293202,0.022,0
2024-07-08T12:36:19Z,1.713,25.7161,6.102,9.8411,45.819186,45.38,4.0965,37.92,9.794,70.6266,3.1903,2.3800518522302325,0.018,0
2024-07-08T12:36:19Z,1.719,25.6522,6.0916,9.8041,46.914492,46.458,3.9351,34.19,9.793,70.8382,3.1677,2.4435429265968778,0.015,0
2024-07-08T12:36:19Z,1.719,25.5679,5.9311,9.7039,48.899545,48.452,3.6996000000000002,31.515,9.793,71.0525,3.2035,2.559869828513678,0.013,0
2024-07-08T12:36:19Z,1.716,25.4765,5.6688,9.5854,51.472399,51.096,3.4373,30.435,9.792,71.2389,3.2162,2.714140557516047,0.013,0
2024-07-08T12:36:19Z,1.717,25.4592,5.5415,9.5334,53.830742,53.551,3.1078,30.346,9.79,71.1126,3.1682,2.8543343268015513,0.013,0
2024-07-08T12:36:19Z,1.722,25.5038,5.5485,9.5192,55.887207,55.66,2.7663,29.896,9.789,70.6444,3.0988,2.971467157407006,0.016,0
2024-07-08T12:36:19Z,1.729,25.4865,5.6799,9.5499,58.553965,58.341,2.5256,28.201,9.788,70.654,3.03,3.1255357903169743,0.021,0
2024-07-08T12:36:19Z,1.736,25.3776,5.9144,9.6314,60.159104,60.061,2.4612,25.269,9.787,70.8847,2.9593,3.231536394131996,0.025,0
2024-07-08T12:36:19Z,1.743,25.2349,6.0455,9.6844,59.923227,60.085,2.5126,21.511,9.788,70.9389,2.8841,3.2428718011589197,0.026,0
2024-07-08T12:36:19Z,1.75,25.1669,6.0741,9.6788,59.068503,59.5,2.5054,17.28,9.789,71.1369,2.7901,3.2138929073608202,0.025,0
2024-07-08T12:36:19Z,1.757,25.2175,6.1102,9.4952,57.447014,58.07,2.358,12.825,9.788,71.3869,2.6936,3.128110335085354,0.025,0
2024-07-08T12:36:19Z,1.762,25.1354,6.1411,9.1384,54.926965,55.646,2.1048,8.624,9.785,71.7234,2.6236,2.9943279359686983,0.025,0
2024-07-08T12:36:19Z,1.767,24.8518,6.1404,8.9522,52.479036,53.153,1.794,5.504,9.775,72.2806,2.5525,2.869090712145433,0.026,0
2024-07-08T12:36:19Z,1.773,24.6023,6.1175,8.951,51.600588,52.073,1.4462,4.21,9.762,73.0467,2.469,2.822266686533765,0.027,0
2024-07-08T12:36:19Z,1.781,24.4424,5.9645,8.8171,51.863274,52.079,1.0677,5.062,9.748,73.8454,2.3965,2.8324602827696315,0.028,0
2024-07-08T12:36:19Z,1.79,24.3031,5.6893,8.5634,51.782113,51.808,0.6889,7.949,9.734,74.5392,2.3273,2.82533842049908,0.028,0
2024-07-08T12:36:19Z,1.799,24.2847,5.5446,8.445,51.31805,51.242,0.4046,12.337,9.72,75.0679,2.278,2.7935922200870547,0.028,0
2024-07-08T12:36:19Z,1.806,24.5142,5.5299,8.4102,51.332335,51.198,0.2856,17.14,9.705,75.2481,2.2464,2.777096765472245,0.028,0
2024-07-08T12:36:19Z,1.811,24.8252,5.5113,8.2785,52.208872,52.051,0.3598,21.286,9.689,75.3411,2.2057,2.807372394387205,0.027,0
2024-07-08T12:36:19Z,1.817,25.0034,5.4782,7.9115,53.343734,53.201,0.6083,24.468,9.673,75.5036,2.1755,2.8624393190485917,0.026,0
