DateTime,Depth_m,Temp_C,CDOM_ugL,Chla_ugL,Phycoerythrin_ugL,Phycocyanin_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,PAR,Salinity,DescRate_ms ,Flag
2024-07-08T09:47:53Z,1.137,27.4612,31.14,5.6664,0.1278,0.8883,3.6937,32.973292,31.432,8.0055,100.377,127.61,1.554452426371451,0.055,0
2024-07-08T09:47:53Z,1.151,27.4576,31.14,5.6817,0.1278,0.8883,3.7692,32.98866,31.449,7.9783,100.334,123.94,1.5554569652080414,0.054,0
2024-07-08T09:47:53Z,1.165,27.4541,31.14,5.8152,0.1278,0.8883,3.6635,33.012942,31.475,7.957,100.321,123.25,1.5569289527871375,0.053,0
2024-07-08T09:47:53Z,1.178,27.4499,31.05,5.819,0.1704,0.8883,3.5879,33.012778,31.478,7.9422,100.294,122.26,1.557221329533292,0.052,0
2024-07-08T09:47:53Z,1.19,27.4453,31.05,5.8648,0.1704,0.8883,3.6937,32.98414,31.457,7.9339,100.226,122.45,1.5562717495467724,0.052,0
2024-07-08T09:47:53Z,1.203,27.4411,31.05,5.8381,0.1704,0.8883,3.6937,32.947278,31.433,7.9311,100.09,121.94,1.5551522713973505,0.053,0
2024-07-08T09:47:53Z,1.216,27.4368,31.05,5.8496,0.1704,0.8883,3.6635,32.896344,31.402,7.9306,99.847,119.48,1.5536698419656962,0.055,0
2024-07-08T09:47:53Z,1.231,27.4306,30.96,5.8419,0.1278,1.0575,3.6332,32.813771,31.351,7.9293,99.426,118.26,1.5512026285622418,0.058,0
2024-07-08T09:47:53Z,1.246,27.42,30.96,5.8419,0.1278,1.0575,3.6635,32.70941,31.293,7.9253,98.7,115.19,1.5485104656554718,0.061,0
2024-07-08T09:47:53Z,1.262,27.4019,30.96,5.8419,0.1278,1.0575,3.6332,32.601239,31.251,7.9169,97.475,113.18,1.5468951629901422,0.064,0
2024-07-08T09:47:53Z,1.279,27.3721,30.96,7.2953,0.1278,1.0575,3.4973,32.496262,31.229,7.9016,95.482,110.87,1.5467011570256546,0.066,0
2024-07-08T09:47:53Z,1.296,27.3256,31.05,7.3106,0.1278,0.9729,3.452,32.392371,31.211,7.8743,92.374,108.61,1.5472532343101046,0.068,0
2024-07-08T09:47:53Z,1.314,27.255,31.05,7.3259,0.1278,0.9729,3.4369,32.295715,31.196,7.826,87.78,104.8,1.548739716321619,0.068,0
2024-07-08T09:47:53Z,1.332,27.1522,31.05,7.3449,0.1278,0.9729,3.3915,32.206409,31.178,7.7422,81.575,103.02,1.551112350827186,0.069,0
2024-07-08T09:47:53Z,1.35,27.0222,31.05,7.6234,0.1278,0.9729,3.0139,32.116569,31.154,7.6004,74.113,100.87,1.5540592835836045,0.068,0
2024-07-08T09:47:53Z,1.367,26.8846,31.05,7.6463,0.1278,0.9729,2.9535,32.010202,31.114,7.3699,66.086,99.046,1.556420709708426,0.068,0
2024-07-08T09:47:53Z,1.384,26.7558,30.96,7.631,0.1278,1.0575,3.029,31.876865,31.049,7.0182,58.202,97.572,1.5571794609038665,0.067,0
2024-07-08T09:47:53Z,1.401,26.6413,30.96,7.6234,0.1278,1.0575,2.9384,31.740751,30.986,6.534,50.959,95.682,1.5575778076081932,0.067,0
2024-07-08T09:47:53Z,1.418,26.5363,30.96,7.1122,0.1278,1.0575,2.3039,31.597427,30.923,5.9462,44.59,93.707,1.5576644949465295,0.067,0
2024-07-08T09:47:53Z,1.435,26.4323,30.96,7.1199,0.1278,1.0575,2.2737,31.412653,30.823,5.3108,39.143,92.212,1.5557432732603544,0.067,0
2024-07-08T09:47:53Z,1.452,26.3245,30.78,7.1122,0.1278,1.0152,2.2283,31.198892,30.698,4.6852,34.517,90.289,1.5526008232099164,0.067,0
2024-07-08T09:47:53Z,1.469,26.2085,30.78,7.1275,0.1278,1.0152,2.2586,30.992746,30.582,4.1099,30.461,89.139,1.5501939489441914,0.067,0
2024-07-08T09:47:53Z,1.487,26.0817,30.78,6.0823,0.1278,1.0152,1.8809,30.800978,30.481,3.6037,26.663,87.602,1.5489332875832944,0.068,0
2024-07-08T09:47:53Z,1.504,25.9468,30.78,6.0861,0.1278,1.0152,1.8809,30.622235,30.39,3.1707,22.889,85.329,1.5484679341965957,0.068,0
2024-07-08T09:47:53Z,1.522,25.8063,30.6,6.0823,0.1278,1.0575,1.7903,30.464612,30.313,2.8028,19.061,83.986,1.5489371535266827,0.067,0
2024-07-08T09:47:53Z,1.539,25.6609,30.6,6.1013,0.1278,1.0575,1.8205,30.319928,30.238,2.4796,15.246,82.288,1.5496756975466475,0.067,0
2024-07-08T09:47:53Z,1.556,25.5144,30.6,5.4109,0.1278,1.0575,1.0954,30.161548,30.138,2.1758,11.614,81.046,1.5490935397043974,0.067,0
2024-07-08T09:47:53Z,1.573,25.3725,30.6,5.4109,0.1278,1.0575,1.0803,29.969143,30.005,1.8723,8.366,79.511,1.5465545750082452,0.066,0
2024-07-08T09:47:53Z,1.589,25.2412,30.42,5.4032,0.1278,0.9729,1.0652,29.749158,29.857,1.5625,5.687,78.669,1.5428280063652624,0.066,0
2024-07-08T09:47:53Z,1.606,25.127,30.42,5.4147,0.1278,0.9729,1.186,29.520596,29.711,1.2519,3.692,78.192,1.5386234904233171,0.067,0
2024-07-08T09:47:53Z,1.623,25.029,30.42,5.1972,0.1278,0.9729,1.0652,29.306143,29.579,0.9549,2.343,76.978,1.5346308199740777,0.068,0
2024-07-08T09:47:53Z,1.64,24.9298,30.42,5.201,0.1278,0.9729,1.0652,29.136233,29.49,0.6885,1.481,74.996,1.5330221237824757,0.069,0
2024-07-08T09:47:53Z,1.658,24.8092,30.42,5.243,0.1278,0.9729,1.0803,29.015337,29.447,0.4684,0.943,73.114,1.534644818092449,0.07,0
