DateTime,Depth_m,Temp_C,CDOM_ugL,Chla_ugL,Phycoerythrin_ugL,Phycocyanin_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,PAR,Salinity,DescRate_ms ,Flag
2024-07-11T10:15:19Z,0.475,27.9436,13.5,0.1846,0.0852,0.1692,0.612,122.08892,115.292,6.2026,82.464,773.07,6.160386135651348,-0.016,0
2024-07-11T10:15:19Z,0.472,27.943,13.5,0.1656,0.0852,0.1692,0.7026,122.070384,115.277,6.247,83.073,1046.4,6.159599285839983,-0.014,0
2024-07-11T10:15:19Z,0.469,27.9426,13.5,0.1503,0.0852,0.1692,0.6271,122.06993,115.278,6.3131,83.285,1191.3,6.1597083922674525,-0.011,0
2024-07-11T10:15:19Z,0.466,27.942,13.5,0.1541,0.0852,0.1692,0.6724,122.065432,115.274,6.3898,83.047,693.03,6.159555077100486,-0.009,0
2024-07-11T10:15:19Z,0.464,27.941,13.41,0.1694,0.0426,0.0846,0.6724,122.037686,115.25,6.4597,82.343,739.39,6.158300952369724,-0.006,0
2024-07-11T10:15:19Z,0.463,27.9399,13.41,0.1656,0.0426,0.0846,0.6875,122.005298,115.226,6.5074,81.21,937.2,6.157059628710988,-0.004,0
2024-07-11T10:15:19Z,0.462,27.9395,13.41,0.1618,0.0426,0.0846,0.6422,122.007645,115.238,6.5241,79.749,625.47,6.15780228226298,-0.003,0
2024-07-11T10:15:19Z,0.462,27.9393,13.41,0.1579,0.0426,0.0846,0.6724,122.053351,115.288,6.5055,78.135,516.38,6.160708386188434,-0.001,0
2024-07-11T10:15:19Z,0.463,27.9381,13.41,0.1656,0,0.5922,0.6724,122.114594,115.345,6.4505,76.572,906.55,6.164146288590476,0,0
2024-07-11T10:15:19Z,0.463,27.935,13.41,0.1656,0,0.5922,0.6422,122.161696,115.384,6.3621,75.234,852.67,6.166791566812822,0.001,0
2024-07-11T10:15:19Z,0.463,27.9304,13.41,0.2533,0,0.5922,0.6422,122.179211,115.396,6.2482,74.186,918.45,6.16807416135067,0.002,0
2024-07-11T10:15:19Z,0.464,27.9273,13.41,0.219,0,0.5922,0.6573,122.159807,115.375,6.122,73.373,1279.6,6.167262330220852,0.004,0
2024-07-11T10:15:19Z,0.465,27.9276,13.41,0.2419,0.0426,0.0846,0.6573,122.094309,115.314,5.9996,72.71,457.12,6.163708477768762,0.005,0
2024-07-11T10:15:19Z,0.466,27.9302,13.41,0.1999,0.0426,0.0846,0.763,122.00326,115.232,5.8945,72.16,913.48,6.158649631356074,0.005,0
2024-07-11T10:15:19Z,0.468,27.9326,13.41,0.1618,0.0426,0.0846,0.6422,121.950401,115.188,5.8121,71.736,904.78,6.155806512486314,0.006,0
2024-07-11T10:15:19Z,0.47,27.9338,13.41,0.1503,0.0426,0.0846,0.5666,121.967647,115.207,5.7482,71.495,725.38,6.156747125177811,0.005,0
2024-07-11T10:15:19Z,0.472,27.9335,13.41,0.1579,0.0426,0.0846,0.5666,122.021586,115.255,5.6963,71.538,1424.9,6.159550985668696,0.004,0
2024-07-11T10:15:19Z,0.473,27.9314,13.59,0.1732,0.0426,0.2538,0.6875,122.058586,115.285,5.6535,71.958,1702.1,6.1615490106516315,0.004,0
2024-07-11T10:15:19Z,0.473,27.9289,13.59,0.1579,0.0426,0.2538,0.6573,122.034503,115.259,5.6205,72.739,844.74,6.160371813223814,0.004,0
2024-07-11T10:15:19Z,0.473,27.9277,13.59,0.1579,0.0426,0.2538,0.6724,121.946916,115.178,5.6018,73.72,932.73,6.155858565273736,0.004,0
2024-07-11T10:15:19Z,0.473,27.9287,13.59,0.1656,0.0426,0.2538,0.5817,121.842485,115.083,5.605,74.692,1021,6.150256829266218,0.005,0
2024-07-11T10:15:19Z,0.475,27.9311,13.59,0.1618,0.0426,0.0846,0.612,121.765377,115.013,5.6377,75.509,873.68,6.145916560154339,0.007,0
2024-07-11T10:15:19Z,0.478,27.9326,13.59,0.2075,0.0426,0.0846,0.612,121.721036,114.973,5.6987,76.112,920.85,6.143420198505109,0.008,0
2024-07-11T10:15:19Z,0.481,27.9319,13.59,0.2228,0.0426,0.0846,0.6724,121.697638,114.952,5.7757,76.49,1028.1,6.142299895285239,0.008,0
2024-07-11T10:15:19Z,0.484,27.9301,13.59,0.2266,0.0426,0.0846,0.6724,121.688945,114.946,5.852,76.653,1520.2,6.142184518442425,0.006,0
2024-07-11T10:15:19Z,0.486,27.9289,13.59,0.2304,0.0426,0.2115,0.7026,121.692638,114.953,5.9161,76.625,1597.4,6.142741228749416,0.003,0
2024-07-11T10:15:19Z,0.486,27.9283,13.59,0.2075,0.0426,0.2115,0.612,121.697698,114.963,5.9634,76.466,794.7,6.143394045716171,-0.001,0
2024-07-11T10:15:19Z,0.485,27.9276,13.59,0.2075,0.0426,0.2115,0.6422,121.677469,114.953,5.9931,76.246,3179.7,6.142907623730081,-0.005,0
2024-07-11T10:15:19Z,0.483,27.9266,13.59,0.2495,0.0426,0.2115,0.7026,121.610554,114.908,6.006,75.98,1344.3,6.140443414336226,-0.008,0
2024-07-11T10:15:19Z,0.479,27.925,13.59,0.2266,0.0426,0.2115,0.6724,121.513115,114.847,6.004,75.613,587.53,6.137134227461255,-0.009,0
2024-07-11T10:15:19Z,0.476,27.9225,13.59,0.1808,0.0426,0.2115,0.6875,121.431185,114.819,5.9918,75.078,2623.5,6.135841129941722,-0.01,0
2024-07-11T10:15:19Z,0.473,27.9183,13.59,0.1846,0.0426,0.2115,0.6875,121.396924,114.855,5.9749,74.366,624.93,6.138452404672372,-0.009,0
2024-07-11T10:15:19Z,0.471,27.9101,13.59,0.1541,0.0426,0.2115,0.612,121.403193,114.942,5.9549,73.563,948.67,6.144515181155292,-0.007,0
2024-07-11T10:15:19Z,0.47,27.8956,13.59,0.1656,0.0426,0.2115,0.7177,121.415648,115.028,5.9277,72.811,834.7,6.151330436745669,-0.005,0
2024-07-11T10:15:19Z,0.469,27.873,13.5,0.1618,0.0426,0.1692,0.6875,121.403597,115.072,5.888,72.236,744.71,6.156767638804566,-0.003,0
2024-07-11T10:15:19Z,0.468,27.8415,13.5,0.177,0.0426,0.1692,0.6724,121.357824,115.065,5.8354,71.873,676.51,6.16041023452038,-0.001,0
2024-07-11T10:15:19Z,0.467,27.8045,13.5,0.1618,0.0426,0.1692,0.7177,121.298128,115.036,5.7762,71.65,1008.4,6.163493751969946,0.002,0
2024-07-11T10:15:19Z,0.468,27.77,13.5,0.1846,0.0426,0.1692,0.6422,121.250599,115.017,5.7206,71.462,632.85,6.166836883120423,0.004,0
2024-07-11T10:15:19Z,0.469,27.7446,13.5,0.1923,0,0.1269,0.9594,121.222566,115.018,5.6781,71.222,628.6,6.170167476301152,0.006,0
2024-07-11T10:15:19Z,0.472,27.7279,13.5,0.2113,0,0.1269,0.9292,121.206553,115.037,5.6513,70.881,1972.7,6.17341997126676,0.008,0
2024-07-11T10:15:19Z,0.475,27.7151,13.5,0.2419,0,0.1269,1.0198,121.194288,115.062,5.6351,70.425,570.29,6.17651832498344,0.01,0
2024-07-11T10:15:19Z,0.477,27.7033,13.5,0.2304,0,0.1269,0.8386,121.178496,115.082,5.6214,69.871,635.75,6.179199560216885,0.01,0
2024-07-11T10:15:19Z,0.48,27.6904,13.59,0.1656,0.0426,0.1692,0.6422,121.150963,115.087,5.6038,69.255,722.08,6.1811556658701585,0.01,0
2024-07-11T10:15:19Z,0.483,27.6749,13.59,0.1694,0.0426,0.1692,0.612,121.120349,115.085,5.5785,68.623,2787.4,6.183043514390898,0.008,0
2024-07-11T10:15:19Z,0.485,27.658,13.59,0.1541,0.0426,0.1692,0.5817,121.102493,115.091,5.5443,68.026,465.64,6.1855770049172945,0.007,0
2024-07-11T10:15:19Z,0.487,27.6421,13.59,0.1579,0.0426,0.1692,0.5364,121.096634,115.106,5.5023,67.501,809.16,6.188504353828813,0.006,0
2024-07-11T10:15:19Z,0.488,27.628,13.59,0.1885,0.0426,0.1692,0.6422,121.085205,115.114,5.4551,67.068,848.42,6.190794361629459,0.005,0
2024-07-11T10:15:19Z,0.488,27.6156,13.5,0.1808,0.0426,0.2115,0.6724,121.057156,115.108,5.4066,66.719,1063.8,6.1920533108876334,0.004,0
2024-07-11T10:15:19Z,0.488,27.6049,13.5,0.1656,0.0426,0.2115,0.612,121.025013,115.103,5.3605,66.412,471.44,6.193150319621381,0.003,0
2024-07-11T10:15:19Z,0.489,27.5958,13.5,0.1503,0.0426,0.2115,0.7026,121.004206,115.114,5.32,66.105,733.31,6.194968578650555,0.003,0
2024-07-11T10:15:19Z,0.49,27.5871,13.5,0.2304,0.0426,0.2115,1.0047,120.997186,115.144,5.2867,65.777,1695.4,6.1978380964069,0.004,0
2024-07-11T10:15:19Z,0.491,27.5775,13.59,0.2113,0,0.1692,0.9292,120.990079,115.176,5.2601,65.441,802.86,6.200941554988081,0.004,0
2024-07-11T10:15:19Z,0.493,27.5659,13.59,0.2304,0,0.1692,0.9594,120.972983,115.193,5.237,65.122,1568.9,6.203435311447431,0.004,0
2024-07-11T10:15:19Z,0.494,27.5517,13.59,0.2495,0,0.1692,0.9443,120.949338,115.198,5.2141,64.824,689.72,6.205571317432529,0.004,0
2024-07-11T10:15:19Z,0.495,27.5349,13.59,0.2152,0,0.1692,0.9745,120.920841,115.194,5.1897,64.528,972.05,6.207523791457081,0.004,0
2024-07-11T10:15:19Z,0.496,27.5175,13.68,0.2228,0.0426,0.0846,0.9745,120.891894,115.185,5.1648,64.208,1082.7,6.209264909437316,0.004,0
2024-07-11T10:15:19Z,0.497,27.5022,13.68,0.2342,0.0426,0.0846,0.9292,120.862778,115.17,5.141,63.856,1089.3,6.2103847575104005,0.003,0
2024-07-11T10:15:19Z,0.497,27.4898,13.68,0.1999,0.0426,0.0846,0.8688,120.825728,115.144,5.1187,63.481,770.72,6.210487731068429,0.003,0
2024-07-11T10:15:19Z,0.498,27.4793,13.68,0.2495,0.0426,0.0846,0.9594,120.774865,115.102,5.0963,63.094,684.94,6.209412633720229,0.002,0
2024-07-11T10:15:19Z,0.499,27.4708,13.59,0.2648,0.0426,0.1269,0.9594,120.704627,115.042,5.0718,62.699,806.53,6.207029483979822,0.002,0
2024-07-11T10:15:19Z,0.499,27.4647,13.59,0.2075,0.0426,0.1269,0.9141,120.596284,114.948,5.0445,62.291,961.96,6.202355381165334,0.002,0
2024-07-11T10:15:19Z,0.5,27.4608,13.59,0.2266,0.0426,0.1269,0.8688,120.422943,114.792,5.0153,61.87,1181.5,6.193787759952633,0.002,0
2024-07-11T10:15:19Z,0.5,27.4578,13.59,0.2419,0.0426,0.1269,0.612,120.158384,114.55,4.9849,61.45,551.88,6.180101077685399,0.001,0
2024-07-11T10:15:19Z,0.501,27.4544,13.59,0.2304,0.0426,0.1269,0.6422,119.74206,114.161,4.954,61.057,1675.7,6.157919018091487,0.001,0
2024-07-11T10:15:19Z,0.501,27.4503,13.59,0.2152,0.0852,0.1269,0.5515,119.058948,113.516,4.9221,60.714,1159.1,6.120950668786859,0.001,0
2024-07-11T10:15:19Z,0.501,27.4456,13.59,0.2228,0.0852,0.1269,0.8083,117.924885,112.439,4.8892,60.437,1466.7,6.058979893765792,0.001,0
2024-07-11T10:15:19Z,0.501,27.4409,13.59,0.2113,0.0852,0.1269,1.0349,116.031453,110.637,4.8565,60.226,674.75,5.954996118128858,0.001,0
2024-07-11T10:15:19Z,0.501,27.4369,13.59,0.2266,0.0852,0.1269,0.8386,112.875737,107.631,4.8258,60.064,909.71,5.781380860678316,0.001,0
2024-07-11T10:15:19Z,0.501,27.4337,13.68,0.2304,0.0426,0.1692,0.9594,107.630216,102.631,4.799,59.926,830.36,5.493145275235609,0,0
2024-07-11T10:15:19Z,0.501,27.431,13.68,0.2457,0.0426,0.1692,0.9594,98.904084,94.307,4.7773,59.795,1799.8,5.015824668865697,0,0
2024-07-11T10:15:19Z,0.501,27.428,13.68,0.1427,0.0426,0.1692,0.6724,84.362371,80.431,4.7609,59.67,1178.4,4.228473609987883,0,0
2024-07-11T10:15:19Z,0.501,27.4242,13.68,0.1465,0.0426,0.1692,0.6422,60.123286,57.297,4.7484,59.553,871.21,2.942669312988971,0,0
2024-07-11T10:15:19Z,0.501,27.4197,13.59,0.1732,0.0852,0.1692,0.612,19.735075,18.742,4.7378,59.437,865.55,0.9027541694703416,-0.001,0
2024-07-11T10:15:19Z,0.501,27.4147,13.59,0.177,0.0852,0.1692,0.7328,-47.560453,-45.51,4.728,59.302,1589.1,NA,-0.001,0
2024-07-11T10:15:19Z,0.501,27.4086,13.59,0.1732,0.0852,0.1692,0.7932,-159.708772,-152.603,4.7185,59.123,1293.8,NA,-0.002,0
2024-07-11T10:15:19Z,0.501,27.4008,13.59,0.1656,0.0852,0.1692,0.8688,-346.628105,-331.116,4.71,58.897,888.61,NA,-0.003,0
2024-07-11T10:15:19Z,0.5,27.391,13.59,0.1656,0.0852,0.1692,0.8839,-463.45944,-442.686,4.7017,58.64,1704.3,NA,-0.004,0
2024-07-11T10:15:19Z,0.499,27.3801,13.68,0.1694,0.0426,0.2115,0.8688,-346.64163,-331.092,4.6919,58.365,1529.2,NA,-0.005,0
2024-07-11T10:15:19Z,0.498,27.3698,13.68,0.1579,0.0426,0.2115,0.7479,-159.727429,-152.547,4.6787,58.081,748.12,NA,-0.007,0
2024-07-11T10:15:19Z,0.496,27.3606,13.68,0.1465,0.0426,0.2115,0.6875,-47.581218,-45.418,4.6616,57.795,954.46,NA,-0.008,0
2024-07-11T10:15:19Z,0.493,27.3521,13.68,0.1656,0.0426,0.2115,0.612,19.702658,18.86,4.642,57.517,522.93,0.9099825981985363,-0.01,0
2024-07-11T10:15:19Z,0.49,27.344,13.59,0.1732,0.0426,0.1692,0.7932,60.066565,57.424,4.6209,57.257,1083.6,2.954571301657974,-0.012,0
2024-07-11T10:15:19Z,0.487,27.3363,13.59,0.1694,0.0426,0.1692,0.6724,84.278212,80.557,4.5989,57.025,2622.9,4.243718884203339,-0.013,0
2024-07-11T10:15:19Z,0.483,27.3295,13.59,0.1694,0.0426,0.1692,0.7026,98.80604,94.437,4.5768,56.834,882.26,5.033960770631768,-0.014,0
