DateTime,Depth_m,Temp_C,Chla_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,pH,ORP_mV,PAR,Salinity,DescRate_ms ,Flag
2024-07-15T11:25:21Z,-0.108,27.0375,3.7561,11.8312,44.32374,42.602,6.5505,82.447,7.152,163.6589,1788.9,2.164255636987683,0.035,0
2024-07-15T11:25:21Z,-0.097,27.0395,3.7981,11.7169,44.31786,42.61,6.5535,82.406,7.151,163.7975,1740.8,2.1645962612816136,0.046,0
2024-07-15T11:25:21Z,-0.085,27.0378,3.807,11.7124,44.324083,42.62,6.5588,82.301,7.148,164.1184,1643.9,2.1652124680764206,0.057,0
2024-07-15T11:25:21Z,-0.069,27.0337,3.8217,11.7768,44.3355,42.628,6.5652,82.154,7.145,164.6141,1534.2,2.1658296550977543,0.066,0
2024-07-15T11:25:21Z,-0.049,27.0161,3.8178,11.8465,44.328951000000004,42.622,6.5679,81.994,7.142,165.0585,1392.1,2.1663039792178256,0.074,0
2024-07-15T11:25:21Z,-0.026,26.9934,3.8018,11.8717,44.308384,42.615,6.5684,81.831,7.139,165.3614,1142.3,2.1669560632531617,0.08,0
2024-07-15T11:25:21Z,-0.005,26.9889,3.7947,11.8081,44.277223,42.61,6.5596,81.664,7.135,165.6087,806.34,2.166890025932827,0.085,0
2024-07-15T11:25:21Z,0.016,26.9973,3.8057,11.7603,44.269518,42.629,6.5456,81.48,7.131,165.8981,686.25,2.1675339787373793,0.089,0
2024-07-15T11:25:21Z,0.037,27.0025,3.8526,11.7726,44.278649,42.661,6.5324,81.265,7.127,166.1072,795.54,2.1690248347230496,0.091,0
2024-07-15T11:25:21Z,0.061,26.9865,3.9126,11.7852,44.260639,42.663,6.521,80.979,7.126,166.1577,754.17,2.1698597080010833,0.091,0
2024-07-15T11:25:21Z,0.087,26.9487,3.9317,11.7769,44.242163,42.659,6.513,80.628,7.124,166.1657,599.52,2.171363103207846,0.088,0
2024-07-15T11:25:21Z,0.113,26.9145,3.9169,11.7399,44.245658,42.669,6.502,80.306,7.123,166.203,575.39,2.1734614982625384,0.082,0
2024-07-15T11:25:21Z,0.138,26.8889,3.9503,11.6797,44.239414,42.661,6.4893,80.067,7.124,166.2642,629.09,2.1741958782472794,0.072,0
2024-07-15T11:25:21Z,0.154,26.865,4.0518,11.6294,44.230153,42.648,6.4706,79.898,7.126,166.3902,640.13,2.1745828097510627,0.057,0
2024-07-15T11:25:21Z,0.165,26.8445,4.1123,11.6101,44.260629,42.674,6.44,79.812,7.126,166.6935,642.72,2.1769272120930805,0.04,0
2024-07-15T11:25:21Z,0.174,26.8378,4.1002,11.5832,44.290525,42.699,6.4137,79.802,7.127,167.0064,669.33,2.1785876907272335,0.026,0
2024-07-15T11:25:21Z,0.177,26.8437,4.0126,11.5434,44.274258,42.682,6.396,79.858,7.128,167.162,664.69,2.1773968123831016,0.016,0
2024-07-15T11:25:21Z,0.173,26.8493,3.8775,11.5384,44.254374,42.665,6.3798,79.967,7.129,167.2844,620.18,2.1762201907823338,0.012,0
2024-07-15T11:25:21Z,0.171,26.8522,3.815,11.557,44.240536,42.658,6.3737,80.097,7.129,167.4535,584.84,2.175708614576352,0.013,0
2024-07-15T11:25:21Z,0.174,26.8566,3.8067,11.564,44.233878,42.66,6.3723,80.197,7.13,167.5723,575.9,2.1756158423257737,0.018,0
