DateTime,Depth_m,Temp_C,Chla_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,pH,ORP_mV,PAR,Salinity,DescRate_ms ,Flag
2024-07-08T11:52:22Z,-0.125,28.3898,1.3366,22.3356,46.863692,44.265,7.6219,100.422,8.312,-19.0548,384.74,2.191744614029605,0.196,0
2024-07-08T11:52:22Z,-0.086,28.1721,1.3536,22.3051,46.846783,44.28,7.7189,100.584,8.352,-16.0397,586.75,2.202372305353394,0.154,0
2024-07-08T11:52:22Z,-0.061,28.0409,1.3545,22.0721,46.726955,44.19,7.7909,100.654,8.377,-14.6157,884.15,2.203571217132983,0.113,0
2024-07-08T11:52:22Z,-0.04,27.9704,1.339,21.7038,46.367063,43.87,7.8452,100.681,8.396,-13.1086,792.53,2.189812567574382,0.079,0
2024-07-08T11:52:22Z,-0.024,27.9239,1.3236,21.542,46.050313,43.587,7.8738,100.63,8.411,-11.24,513.89,2.1769043467223366,0.054,0
2024-07-08T11:52:22Z,-0.015,27.8904,1.3268,21.6186,45.944236,43.497,7.8909,100.488,8.422,-10.0909,405.78,2.17363633324213,0.038,0
2024-07-08T11:52:22Z,-0.013,27.8623,1.3279,21.6394,45.973216,43.532,7.8963,100.319,8.438,-9.4524,388.42,2.176758775041413,0.028,0
2024-07-08T11:52:22Z,-0.01,27.8382,1.3195,21.5874,46.01982,43.582,7.9052,100.171,8.456,-6.7902,361.76,2.180501171383333,0.022,0
2024-07-08T11:52:22Z,-0.004,27.816,1.3251,21.5719,45.936382,43.508,7.9046,100.047,8.473,-2.5099,392.4,2.177570068424847,0.017,0
2024-07-08T11:52:22Z,0.001,27.8049,1.3293,21.588,45.726121,43.315,7.8924,99.935,8.493,-0.4609,446.95,2.167812054421838,0.014,0
2024-07-08T11:52:22Z,0.006,27.7979,1.3207,21.6458,45.5724,43.176,7.8783,99.81,8.522,-1.0303,375.45,2.160739072808424,0.013,0
2024-07-08T11:52:22Z,0.009,27.788,1.3042,21.6549,45.60125,43.196,7.8692,99.703,8.551,-1.4793,322.89,2.1622450695716027,0.013,0
2024-07-08T11:52:22Z,0.01,27.785,1.2797,21.5964,45.821044,43.374,7.8587,99.649,8.576,-0.2112,356.09,2.1718424881092586,0.013,0
2024-07-08T11:52:22Z,0.01,27.7789,1.2666,21.5877,46.135127,43.629,7.8539,99.505,8.601,1.9997,345.16,2.1856804855814582,0.014,0
2024-07-08T11:52:22Z,0.013,27.7615,1.287,21.6864,46.415287,43.854,7.8431,98.528,8.629,4.0852,303.63,2.198445844453199,0.018,0
2024-07-08T11:52:22Z,0.019,27.7651,1.3269,21.8337,46.605776,44.002,7.8354,96.386,8.657,5.9037,281.82,2.2061620105602047,0.026,0
2024-07-08T11:52:22Z,0.027,27.8088,1.3489,21.8994,46.724351,44.089,7.8219,94.597,8.677,6.78,271.27,2.2087944955535734,0.035,0
2024-07-08T11:52:22Z,0.034,27.8685,1.353,21.9001,46.769816,44.116,7.8248,94.464,8.694,7.1093,261.81,2.2075012656635655,0.04,0
2024-07-08T11:52:22Z,0.046,27.9171,1.3516,21.8075,46.711121,44.057,7.7796,95.162,8.711,8.1634,252.26,2.202150602316635,0.041,0
2024-07-08T11:52:22Z,0.064,27.9537,1.3401,21.6683,46.586034,43.944,7.5369,95.333,8.726,10.0613,242.92,2.19449076535673,0.038,0
2024-07-08T11:52:22Z,0.08,27.9866,1.331,21.6517,46.463552,43.84,7.3367000000000004,94.647,8.739,11.73,236.82,2.1874875475388436,0.032,0
2024-07-08T11:52:22Z,0.086,28.0072,1.3409,21.6757,46.372864,43.77,7.3692,93.412,8.754,11.4757,234.34,2.182849462446831,0.025,0
2024-07-08T11:52:22Z,0.086,28.0093,1.3514,21.6504,46.314771,43.732,7.4719,91.902,8.769,10.4287,233.57,2.180742411397989,0.016,0
2024-07-08T11:52:22Z,0.086,28.0009,1.3421,21.6529,46.268978,43.704,7.488,90.189,8.784,11.0303,232.95,2.1796376722129285,0.007,0
2024-07-08T11:52:22Z,0.086,27.9872,1.3285,21.7409,46.263534,43.712,7.4222,88.321,8.797,12.8128,233.48,2.180678295761204,0.002,0
2024-07-08T11:52:22Z,0.086,27.9681,1.3284,21.8256,46.312397,43.767,7.3219,86.654,8.808,14.4293,235.32,2.1844540286538576,0.001,0
2024-07-08T11:52:22Z,0.087,27.9465,1.3494,21.8567,46.351913,43.807,7.2025,85.396,8.818,14.5714,236.59,2.187550504697874,0.001,0
2024-07-08T11:52:22Z,0.087,27.9263,1.4069,21.9126,46.36043,43.814,7.0776,84.367,8.825,13.7565,238.81,2.1888354832257213,0.001,0
2024-07-08T11:52:22Z,0.088,27.9096,1.4743,21.9896,46.351889,43.806,6.9163,83.556,8.826,13.8685,242.01,2.1891667860196873,0.001,0
2024-07-08T11:52:22Z,0.088,27.8991,1.4984,22.0365,46.312131,43.77,6.7772,83.127,8.823,14.2907,243.18,2.18773118579902,0.002,0
2024-07-08T11:52:22Z,0.088,27.8962,1.499,22.0348,46.260605,43.721,6.6934,83.047,8.82,14.3019,242.11,2.1852613215030052,0.002,0
2024-07-08T11:52:22Z,0.088,27.8991,1.515,22.0372,46.236741,43.694,6.6106,83.126,8.821,14.0034,239.05,2.183697222794802,0.003,0
2024-07-08T11:52:22Z,0.089,27.9001,1.5331,22.0654,46.214051,43.667,6.538,83.181,8.829,13.7798,234.8,2.1822190826056524,0.006,0
2024-07-08T11:52:22Z,0.091,27.8959,1.5264,22.035,46.240191,43.687,6.5074,83.099,8.836,14.7808,230.32,2.1834701401763406,0.012,0
2024-07-08T11:52:22Z,0.093,27.8954,1.5012,22.0109,46.362366,43.799,6.508,83.052,8.838,16.2993,226.11,2.1894380194214675,0.021,0
2024-07-08T11:52:22Z,0.096,27.9025,1.4779,22.0474,46.421628,43.851,6.5178,83.477,8.844,17.5127,222.72,2.1918768375845583,0.029,0
2024-07-08T11:52:22Z,0.104,27.9113,1.4699,22.0663,46.321918,43.755,6.5255,84.425,8.856,18.8682,221.22,2.186383061512363,0.034,0
2024-07-08T11:52:22Z,0.119,27.9153,1.4793,22.0683,46.172481,43.613,6.5173,85.593,8.866,19.7828,220.48,2.1786679087157528,0.035,0
2024-07-08T11:52:22Z,0.137,27.92,1.4744,22.0376,46.074867,43.518,6.4919,86.936,8.873,20.1398,217.81,2.1734169418933003,0.032,0
2024-07-08T11:52:22Z,0.146,27.9259,1.4442,21.9001,46.030422,43.473,6.5229,88.381,8.878,20.2584,215.22,2.170765538572022,0.027,0
2024-07-08T11:52:22Z,0.148,27.9256,1.4132,21.7039,46.015983,43.457,6.616,89.495,8.884,20.7867,214.85,2.1699306351739924,0.019,0
2024-07-08T11:52:22Z,0.148,27.9275,1.3997,21.6129,46.027262,43.467,6.7017,89.826,8.891,21.7094,215.93,2.1703756063378044,0.01,0
2024-07-08T11:52:22Z,0.148,27.9314,1.4052,21.6538,46.039831,43.48,6.8055,89.326,8.899,21.8641,218.22,2.170889884366126,0.003,0
2024-07-08T11:52:22Z,0.148,27.9348,1.4047,21.686,46.040983,43.483,6.9343,88.421,8.908,21.625,221.83,2.1708963701038515,0,0
2024-07-08T11:52:22Z,0.148,27.9391,1.3773,21.728,46.041191,43.485,7.0363,87.75,8.915,21.744,226.47,2.1708094595706235,0,0
2024-07-08T11:52:22Z,0.148,27.9393,1.3403,21.8203,46.042345,43.487,7.0639,87.697,8.922,22.5278,233.18,2.1709065081612224,0,0
2024-07-08T11:52:22Z,0.148,27.937,1.3319,21.8803,46.054936,43.5,7.0116,88.124,8.928,23.703,241.67,2.171698895096645,0.001,0
2024-07-08T11:52:22Z,0.149,27.9339,1.3512,21.9065,46.066468,43.512,6.9206,88.717,8.933,24.3389,250.62,2.17247425684497,0.001,0
2024-07-08T11:52:22Z,0.149,27.9321,1.3817,21.796,46.054811,43.502,6.8538,89.303,8.938,24.5372,259.25,2.1720248794236783,0.001,0
2024-07-08T11:52:22Z,0.149,27.9309,1.4182,21.6024,46.040951,43.491,6.8584,89.797,8.944,24.896,264.87,2.171495523120441,0.001,0
2024-07-08T11:52:22Z,0.149,27.9299,1.443,21.5469,46.025843,43.478,6.903,90.125,8.949,25.4078,268.27,2.1708511346479678,0.001,0
2024-07-08T11:52:22Z,0.149,27.9296,1.4558,21.6036,45.999103,43.454,6.9522,90.228,8.953,25.9064,268.25,2.169592121399746,0.001,0
2024-07-08T11:52:22Z,0.149,27.9277,1.4485,21.741,45.971559,43.432,7.0009,90.119,8.956,26.2784,261.68,2.168510900180676,0.001,0
2024-07-08T11:52:22Z,0.15,27.9251,1.4135,21.8764,45.946728,43.413,7.0415,89.884,8.956,26.8092,257.23,2.1676200402092936,0.001,0
2024-07-08T11:52:22Z,0.15,27.9244,1.382,21.8736,45.952784,43.421,7.0701,89.645,8.953,27.7637,255.51,2.1680755749279954,0,0
2024-07-08T11:52:22Z,0.15,27.9228,1.3762,21.8102,45.981304,43.447,7.0773,89.483,8.95,28.5273,250.87,2.1695259205198143,-0.002,0
2024-07-08T11:52:22Z,0.15,27.9172,1.3771,21.7589,45.974153,43.435,7.0672,89.356,8.951,28.6427,250.51,2.1691407351537286,-0.009,0
2024-07-08T11:52:22Z,0.15,27.9111,1.3672,21.6969,45.929813,43.384,7.0458,89.146,8.955,28.2118,254.86,2.1667095437852852,-0.022,0
2024-07-08T11:52:22Z,0.148,27.9081,1.3477,21.6072,45.889578,43.339,7.0242000000000004,88.783,8.959,26.6728,263.87,2.164457409172722,-0.041,0
2024-07-08T11:52:22Z,0.141,27.9078,1.3244,21.5284,45.868563,43.319,7.0135,88.373,8.968,25.0916,273.46,2.163410336454696,-0.063,0
2024-07-08T11:52:22Z,0.122,27.9131,1.3018,21.4963,45.866166,43.32,7.0067,88.161,8.975,25.7855,271.42,2.163226644196115,-0.083,0
2024-07-08T11:52:22Z,0.091,27.928,1.2825,21.5266,45.924065,43.375,6.9913,88.196,8.974,26.9749,268.75,2.16547665516616,-0.097,0
2024-07-08T11:52:22Z,0.052,27.9399,1.2821,21.6216,45.997293,43.445,6.9589,88.17,8.974,26.4806,274.26,2.1686551482656213,-0.105,0
2024-07-08T11:52:22Z,0.017,27.9378,1.2893,21.6537,45.926327,43.382,6.9175,87.797,8.985,25.9183,280.05,2.1654107205020954,-0.106,0
2024-07-08T11:52:22Z,-0.007,27.9294,1.2944,21.6407,45.764292,43.232,6.8978,87.106,8.997,26.3708,291.46,2.1578363689504645,-0.099,0
2024-07-08T11:52:22Z,-0.025,27.9307,1.3108,21.7038,45.688608,43.162,6.9136,86.362,9.005,27.1334,313.62,2.154069070596992,-0.084,0
2024-07-08T11:52:22Z,-0.047,27.9349,1.3291,21.8019,45.709525,43.18,6.9206,85.798,9.012,27.8244,337.33,2.1548363261622736,-0.065,0
2024-07-08T11:52:22Z,-0.068,27.9265,1.3491,21.8712,45.763277,43.227,6.8907,85.351,9.02,28.4454,346.43,2.1577019750892523,-0.048,0
2024-07-08T11:52:22Z,-0.078,27.9198,1.3533,21.8583,45.830684,43.286,6.8285,84.732,9.029,29.2227,342.13,2.1611286594588686,-0.033,0
2024-07-08T11:52:22Z,-0.079,27.9209,1.3216,21.7823,45.889753,43.338,6.7609,83.809,9.038,29.9082,341.05,2.1638362590211613,-0.021,0
2024-07-08T11:52:22Z,-0.078,27.9219,1.2825,21.7381,45.906164,43.351,6.719,82.729,9.044,30.0232,339.75,2.1644807275483653,-0.01,0
2024-07-08T11:52:22Z,-0.077,27.9261,1.2717,21.7678,45.902154,43.344,6.6948,81.628,9.05,30.1826,333.27,2.1639216984649132,-0.002,0
2024-07-08T11:52:22Z,-0.077,27.934,1.2901,21.8337,45.904749,43.342,6.6507,80.543,9.057,30.7171,329.22,2.1634623595891864,0.001,0
2024-07-08T11:52:22Z,-0.078,27.9381,1.3127,21.8864,45.937541,43.367,6.5697,79.528,9.062,31.1513,328.72,2.164604054910448,0.001,0
2024-07-08T11:52:22Z,-0.078,27.9396,1.3211,21.858,45.981255,43.402,6.4811,78.648,9.063,31.3886,328.35,2.166391971981301,0.001,0
2024-07-08T11:52:22Z,-0.077,27.9435,1.3176,21.7635,45.98894,43.404,6.3954,77.938,9.062,31.3496,327.1,2.16632338104449,0.001,0
2024-07-08T11:52:22Z,-0.076,27.9496,1.3281,21.769,45.966989,43.377,6.3071,77.389,9.064,30.8513,326.37,2.1646195397123167,0.001,0
2024-07-08T11:52:22Z,-0.075,27.9575,1.3481,21.8558,45.906297,43.314,6.2252,76.969,9.071,30.6125,326.47,2.1609285717724482,0,0
2024-07-08T11:52:22Z,-0.075,27.9648,1.3514,21.8908,45.826445,43.235,6.1541,76.66,9.081,30.6128,327.06,2.156418593283323,0,0
2024-07-08T11:52:22Z,-0.076,27.971800000000002,1.3428,21.8503,45.763267,43.176,6.0984,76.492,9.09,30.5113,333.07,2.152982776567555,0.002,0
2024-07-08T11:52:22Z,-0.077,27.979,1.3359,21.7768,45.713747,43.131,6.0557,76.501,9.091,31.3643,342.54,2.1502805423716382,0.009,0
2024-07-08T11:52:22Z,-0.078,27.9868,1.3514,21.9235,45.735533,43.154,6.0229,76.705,9.081,32.9242,345,2.151151514506589,0.02,0
